x,y,w_right,w_left,x_normvec,y_normvec,alpha,s,psj,kappa,vx,ax
-486.33088360713396,601.8224864905673,1.625,8.125,0.738112507922031,0.6746776457309444,0,9658,-0.8302684396337363,3.4779489594049277e-14,22.22222191601865,0.0
-485.65620596140303,601.0843739826453,1.625,8.125,0.7381057906985663,0.6746849944509246,0,9659,-0.8302584834910886,1.991228525990518e-05,22.22222191601865,0.0
-484.98151361832646,600.3462749092733,1.625,8.125,0.7380976944591053,0.6746938516350606,0,9660,-0.8302464835409124,4.087615090847705e-06,22.22222191601865,0.0
-484.30681825816316,599.6081785937602,1.625,8.125,0.738096315513179,0.6746953601632886,0,9661,-0.830244439733367,-0.0,22.22222191601865,0.0
-483.63212289799986,598.870082278247,1.625,8.125,0.7380963169234815,0.6746953586204604,0,9662,-0.8302444418236474,-4.1805608622994066e-09,22.22222191601865,0.0
-482.95742754092225,598.1319859599132,1.625,8.125,0.7380963186268543,0.674695356757022,0,9663,-0.8302444443483021,-8.687485192953727e-10,22.22222191601865,0.0
-482.28273218448584,597.3938896409933,1.625,8.125,0.7380963189198846,0.6746953564364557,0,9664,-0.830244444782617,1.1866846142606007e-13,22.22222191601865,0.0
-481.60803682804936,596.6557933220735,1.625,8.125,0.7380814164775653,0.6747116588962064,0,9665,-0.8302223573884516,4.417478820316304e-05,22.22222191601865,0.0
-480.93330886716103,595.9177268085497,1.625,8.125,0.7377853683981169,0.6750353695752949,0,9666,-0.8297836854470343,0.000833169071764483,22.22222191601865,0.0
-480.2579662862001,595.1802228009193,1.625,8.125,0.7374069229354362,0.6754487619404538,0,9667,-0.8292232265065064,0.00028774868282423666,22.22222191601865,0.0
-479.5824114373262,594.4429130653516,1.625,8.125,0.7373097355677404,0.6755548488738933,0,9668,-0.8290793521796723,-7.683136877439427e-14,22.22222191601865,0.0
-478.9068565884523,593.7056033297838,1.625,8.125,0.737309735531632,0.6755548489133024,0,9669,-0.8290793521262224,1.0697672665324319e-10,22.22222191601865,0.0
-478.23130173949954,592.9682935942883,1.625,8.125,0.7373097354828325,0.6755548489665629,0,9670,-0.8290793520539862,3.749563929953858e-11,22.22222191601865,0.0
-477.5557468905192,592.2309838588181,1.625,8.125,0.7373097354701673,0.6755548489803859,0,9671,-0.8290793520352384,-0.0,22.22222191601865,0.0
-476.8801920415388,591.493674123348,1.625,8.125,0.7373655977603153,0.6754938750570377,0,9672,-0.8291620467436116,-0.0001653894165876131,22.22222191601865,0.0
-476.2047591482793,590.756252671893,1.625,8.125,0.7374411330896763,0.6754114118279424,0,9673,-0.8292738759443936,-5.826898397874716e-05,22.22222191601865,0.0
-475.5293692217107,590.018791861348,1.625,8.125,0.7374608105449715,0.675389926568611,0,9674,-0.829303010436246,3.4838860015842804e-14,22.22222191601865,0.0
-474.8539792951421,589.281331050803,1.625,8.125,0.7374050776211434,0.6754507765178419,0,9675,-0.8292204945279391,0.00016503181642795698,22.22222191601865,0.0
-474.1784676765413,588.5439817146935,1.625,8.125,0.7373295399810966,0.6755332334321269,0,9676,-0.8291086684228014,5.862039285569409e-05,22.22222191601865,0.0
-473.5029128321258,587.8066719750408,1.625,8.125,0.7373097396527143,0.6755548444154973,0,9677,-0.829079358226515,-4.1886072678922806e-14,22.22222191601865,0.0
-472.82735798771034,587.0693622353881,1.625,8.125,0.7372482185929359,0.6756219831988467,0,9678,-0.8289882952975504,0.00018212585777057885,22.22222191601865,0.0
-472.151668875328,586.3321755483305,1.625,8.125,0.7371647404402186,0.6757130644376392,0,9679,-0.8288647461410964,6.497245380103738e-05,22.22222191601865,0.0
-471.47593186354607,585.5950327596471,1.625,8.125,0.7371427886834566,0.6757370117819333,0,9680,-0.8288322599144184,-1.1872401263290808e-13,22.22222191601865,0.0
-470.80019485176416,584.8578899709636,1.625,8.125,0.7372041965085316,0.675670017575303,0,9681,-0.8289231397510609,-0.0001817596729745789,22.22222191601865,0.0
-470.12459183798853,584.1206243770968,1.625,8.125,0.7372876722985907,0.6755789282360174,0,9682,-0.8290466932830901,-6.534738975379639e-05,22.22222191601865,0.0
-469.4490370000255,583.3833146315321,1.625,8.125,0.7373097455647006,0.6755548379630749,0,9683,-0.8290793669778199,-3.4884942934677904e-14,22.22222191601865,0.0
-468.7734821620624,582.6460048859674,1.625,8.125,0.7373097456557229,0.6755548378637319,0,9684,-0.829079367112557,-2.6943922837945256e-10,22.22222191601865,0.0
-468.097927324298,581.9086951402206,1.625,8.125,0.7373097457795935,0.675554837728538,0,9685,-0.8290793672959182,-9.728330243303324e-11,22.22222191601865,0.0
-467.4223724866053,581.1713853944082,1.625,8.125,0.7373097458124418,0.6755548376926869,0,9686,-0.8290793673445425,3.4884942958121904e-14,22.22222191601865,0.0
-466.74681764891267,580.4340756485958,1.625,8.125,0.7373651845320581,0.6754943261345753,0,9687,-0.8291614350013968,-0.00016413531361118887,22.22222191601865,0.0
-466.07138384218524,579.6966550339121,1.625,8.125,0.7374407187900968,0.6754118641764781,0,9688,-0.829273262541313,-5.951976524238101e-05,22.22222191601865,0.0
-465.395993924457,578.9591942152708,1.625,8.125,0.7374608186412379,0.675389917728267,0,9689,-0.8293030224237901,4.196361913805768e-14,22.22222191601865,0.0
-464.7206040067287,578.2217333966296,1.625,8.125,0.7375102311195696,0.6753359600924261,0,9690,-0.8293761867558296,-0.00014632894733911198,22.22222191601865,0.0
-464.0453233179989,577.4841751877057,1.625,8.125,0.7377526445476266,0.6750711336318443,0,9691,-0.8297352094928688,-0.000571716486641503,22.22222191601865,0.0
-463.3704631042262,576.7462295990159,1.625,8.125,0.7379455886897384,0.6748602137727158,0,9692,-0.8300210672013647,-0.0,22.22222191601865,0.0
-462.6956028904535,576.0082840103262,1.625,8.125,0.7379026422349815,0.6749071718263431,0,9693,-0.829957431859156,0.000127270684434882,22.22222191601865,0.0
-462.0206487656949,575.2704243201454,1.625,8.125,0.7378409254749658,0.6749746430009397,0,9694,-0.8298659916170626,5.560979928289975e-05,22.22222191601865,0.0
-461.345653607362,574.5326021625577,1.625,8.125,0.7381571021251008,0.6746288554325804,0,9695,-0.8303345390752125,-0.000992705393787219,22.22222191601865,0.0
-460.6713918210586,573.794110954278,1.625,8.125,0.7390956732846435,0.6736004644683075,0,9696,-0.8317268408061866,-0.0017918966720816482,22.22222191601865,0.0
