x,y,w_right,w_left,x_normvec,y_normvec,alpha,s,psj,kappa,vx,ax
-312.11985337755436,401.8349948136336,1.625,1.625,-0.7365087453507763,-0.6764280213162561,0,4197,2.3136982130549475,-6.988617652310483e-06,22.22222189800825,0.0
-312.7962839724555,402.5715011953315,1.625,1.625,-0.7365063816978638,-0.6764305949011478,0,4198,2.3137017073637898,-3.848257429717091e-14,22.22222189800825,0.0
-313.47271456735666,403.30800757702934,1.625,1.625,-0.7363716652256135,-0.6765772466266192,0,4199,2.31390084364027,-0.0003982725403833803,22.22222189800825,0.0
-314.14943843723785,404.04424449479563,1.625,1.625,-0.7362327981688027,-0.6767283553247455,0,4200,2.314106070096324,-1.2180358220556183e-05,22.22222189800825,0.0
-314.8261712763396,404.78047317155387,1.625,1.625,-0.7367735024972101,-0.6761396350000446,0,4201,2.3133067248483266,0.0016108711718193294,22.22222189800825,0.0
-315.5017167621878,405.5177904699911,1.625,1.625,-0.7376318717992124,-0.6752030966353681,0,4202,2.3120363303488944,0.0009299167686408907,22.22222189800825,0.0
-316.17657681792184,406.25573620320915,1.625,1.625,-0.7379457332180159,-0.6748600557340202,0,4203,2.311571372228086,-3.8330840266358386e-14,22.22222189800825,0.0
-316.85143687365587,406.99368193642715,1.625,1.625,-0.7379457327376605,-0.674860056259279,0,4204,2.3115713729398712,-1.4235324368034954e-09,22.22222189800825,0.0
-317.52629693044037,407.73162766868444,1.625,1.625,-0.7379457319788538,-0.6748600570890187,0,4205,2.3115713740642625,-8.252501709106132e-10,22.22222189800825,0.0
-318.2011569878339,408.46957340038483,1.625,1.625,-0.7379457317003896,-0.6748600573935137,0,4206,2.3115713744768875,0.0,22.22222189800825,0.0
-318.8760170452274,409.2075191320852,1.625,1.625,-0.737967855407992,-0.6748358647734491,0,4207,2.311538591229584,6.556649462957806e-05,22.22222189800825,0.0
-319.55082871581106,409.94550910948425,1.625,1.625,-0.7380028570837195,-0.6747975866408141,0,4208,2.311486722812003,3.817034046188964e-05,22.22222189800825,0.0
-320.2256122174188,410.68352484506033,1.625,1.625,-0.737887779526929,-0.674923421452255,0,4209,2.3116572433207923,-0.0003792114283035464,22.22222189800825,0.0
-320.90067538894,411.42128448292397,1.625,1.625,-0.7373758759523362,-0.6754826552647557,0,4210,2.3124153909015814,-0.00113708341129765,22.22222189800825,0.0
-321.57657716397307,412.1582761996394,1.625,1.625,-0.7369917167154096,-0.6759017750330838,0,4211,2.312983932639914,0.0,22.22222189800825,0.0
-322.25247893900615,412.8952679163548,1.625,1.625,-0.7369520377610329,-0.6759450377359546,0,4212,2.313042635969301,-0.00011740666086652418,22.22222189800825,0.0
-322.9284672230889,413.63218025732914,1.625,1.625,-0.7367928658358259,-0.6761185346175851,0,4213,2.31327808632493,-0.00035349404065226355,22.22222189800825,0.0
-323.6047159730894,414.36885360972,1.625,1.625,-0.7366733523908341,-0.6762487500005083,0,4214,2.313454833346305,-3.8439774334964705e-14,22.22222189800825,0.0
-324.28096472308994,415.10552696211084,1.625,1.625,-0.736679085125299,-0.6762425049780237,0,4215,2.3134463560501395,1.6954592375834946e-05,22.22222189800825,0.0
-324.9572009827031,415.8422117795977,1.625,1.625,-0.7367021422747971,-0.6762173863246379,0,4216,2.3134122594390027,5.123862986826796e-05,22.22222189800825,0.0
-325.63339949500164,416.5789312458569,1.625,1.625,-0.7367194662592288,-0.6761985122985091,0,4217,2.3133866401240444,4.187929142539269e-14,22.22222189800825,0.0
-326.3095980073001,417.3156507121161,1.625,1.625,-0.7371583421003504,-0.6757200445982514,0,4218,2.3127373764188226,0.0012985273824457262,22.22222189800825,0.0
-326.9848390726519,418.05324737200016,1.625,1.625,-0.7377713420945319,-0.6750506994174832,0,4219,2.311829746527051,0.0005167319084601676,22.22222189800825,0.0
-327.65969913459713,418.79119309953796,1.625,1.625,-0.7379457275377734,-0.6748600619452497,0,4220,2.311571380645005,-3.833083967626529e-14,22.22222189800825,0.0
-328.3345591965424,419.5291388270757,1.625,1.625,-0.737832223531721,-0.674984155309024,0,4221,2.3117395541339665,-0.0003363469774966549,22.22222189800825,0.0
-329.0096674108586,420.26685750904585,1.625,1.625,-0.7376732995328875,-0.6751578357364023,0,4222,2.3119749723331684,-0.0001344894123990264,22.22222189800825,0.0
-329.6848748496918,421.0044854061215,1.625,1.625,-0.7376278970756492,-0.6752074388332487,0,4223,2.312042217038103,0.0,22.22222189800825,0.0
-330.36008228852506,421.74211330319713,1.625,1.625,-0.7376623457865129,-0.6751698035374057,0,4224,2.311991196168119,0.00010204173995767163,22.22222189800825,0.0
-331.0352144535973,422.4798100942318,1.625,1.625,-0.7377106270594597,-0.6751170496466067,0,4225,2.311919683551652,4.098349273780952e-05,22.22222189800825,0.0
-331.7103163861231,423.2175345554637,1.625,1.625,-0.7377006255886894,-0.6751279782426857,0,4226,2.3119344978565572,-7.061210258350352e-05,22.22222189800825,0.0
-332.3854704075153,423.9552113426039,1.625,1.625,-0.7376523472905103,-0.6751807273143987,0,4227,2.3120060049096627,-7.240200347359683e-05,22.22222189800825,0.0
-333.06067783814115,424.6928392471924,1.625,1.625,-0.7376279045885176,-0.6752074306258431,0,4228,2.312042205911347,0.0,22.22222189800825,0.0
-333.735885268767,425.43046715178093,1.625,1.625,-0.7377062375525921,-0.6751218460959463,0,4229,2.3119261853742277,0.00023204107803890327,22.22222189800825,0.0
-334.4109215025415,426.16825169192975,1.625,1.625,-0.7378651510374185,-0.6749481601460424,0,4230,2.3116907701981884,0.0002387892685503182,22.22222189800825,0.0
-335.08578156073855,426.9061974228953,1.625,1.625,-0.7379457309655453,-0.6748600581970511,0,4231,2.3115713755657716,3.839129877058158e-14,22.22222189800825,0.0
-335.7606416189356,427.64414315386085,1.625,1.625,-0.7378029768890373,-0.6750161237286667,0,4232,2.3117828824845352,-0.00042301386075247117,22.22222189800825,0.0
-336.43581371560447,428.3818032754695,1.625,1.625,-0.7375126382929043,-0.6753333312951759,0,4233,2.312212902418381,-0.000437025973424566,22.22222189800825,0.0
-337.11130818685643,429.1191683270607,1.625,1.625,-0.7373456642950097,-0.6755156336794514,0,4234,2.312460115839531,-5.740089167152886e-05,22.22222189800825,0.0
-337.7868449819364,429.85649460293854,1.625,1.625,-0.7373180781367427,-0.6755457435679246,0,4235,2.312500952116443,-2.427166210948445e-05,22.22222189800825,0.0
-338.46239967342217,430.59380448271196,1.625,1.625,-0.7373098797734514,-0.6755546914857884,0,4236,2.3125130879474716,3.838552211689511e-14,22.22222189800825,0.0
-339.13795436490796,431.33111436248544,1.625,1.625,-0.7372512843593315,-0.6756186377761615,0,4237,2.3125998205861555,-0.00017346527740987682,22.22222189800825,0.0
-339.8136369395768,432.0683070411756,1.625,1.625,-0.7371678032091854,-0.6757097231146993,0,4238,2.312723374790235,-7.364312955950082e-05,22.22222189800825,0.0
-340.4893738059053,432.8054499631959,1.625,1.625,-0.7371429220202304,-0.6757368663285115,0,4239,2.3127601963548408,-3.8428467178123945e-14,22.22222189800825,0.0
-341.1651106722338,433.5425928852161,1.625,1.625,-0.7371669045014482,-0.6757107035616298,0,4240,2.312724704809701,7.098309031844006e-05,22.22222189800825,0.0
-341.84079521144946,434.27978377047606,1.625,1.625,-0.7372011404818116,-0.675673351903356,0,4241,2.312674036784993,3.035295901585586e-05,22.22222189800825,0.0
-342.516457375157,435.01699516521575,1.625,1.625,-0.7372420709587728,-0.6756286915225106,0,4242,2.312613457468699,9.08056756085045e-05,22.22222189800825,0.0
-343.19205257697234,435.75426789327355,1.625,1.625,-0.737450336896194,-0.6754013626072204,0,4243,2.312305150580729,0.000525808069488672,22.22222189800825,0.0
-343.86726003756473,436.49189577043137,1.625,1.625,-0.7376278771578563,-0.6752074605923681,0,4244,2.3120422465368784,8.0280460321512e-14,22.22222189800825,0.0
-344.54246749815707,437.22952364758925,1.625,1.625,-0.7376278771434034,-0.6752074606081572,0,4245,2.3120422465582835,-4.289054570342233e-11,22.22222189800825,0.0
-345.21767495878106,437.9671515247182,1.625,1.625,-0.7376278770446144,-0.675207460716079,0,4246,2.3120422467045927,-2.4972762443677695e-10,22.22222189800825,0.0
-345.8928824195892,438.7047794016785,1.625,1.625,-0.7376278769602911,-0.6752074608081976,0,4247,2.3120422468294777,-4.198263347897845e-14,22.22222189800825,0.0
-346.56808988039745,439.44240727863877,1.625,1.625,-0.7376122444775323,-0.6752245380588722,0,4248,2.312065398654629,-4.630365053154614e-05,22.22222189800825,0.0
-347.24333149109225,440.18000388559244,1.625,1.625,-0.7375047571006894,-0.6753419380238821,0,4249,2.3122245724213695,-0.00027204387868207905,22.22222189800825,0.0
-347.9187737396965,440.9174167745498,1.625,1.625,-0.7374128889573311,-0.6754422486042777,0,4250,2.3123605943619965,-3.839624850921558e-14,22.22222189800825,0.0
-348.5942159883008,441.6548296635071,1.625,1.625,-0.7376578825519071,-0.6751746798488795,0,4251,2.3119978066807114,0.0007255752989238257,22.22222189800825,0.0
-349.2691229949543,442.39273242554833,1.625,1.625,-0.7379242385855925,-0.6748835589254443,0,4252,2.311603222176755,6.359362851078783e-05,22.22222189800825,0.0
-349.9439830898991,443.13067812290757,1.625,1.625,-0.7379456973592587,-0.6748600949448391,0,4253,2.3115714253631854,4.195836050405022e-14,22.22222189800825,0.0
-350.6188431848439,443.8686238202668,1.625,1.625,-0.7377997651095517,-0.6750196342361385,0,4254,2.311787640550337,-0.00043243036093901325,22.22222189800825,0.0
-351.29402232121015,444.60627761250925,1.625,1.625,-0.7376408341446012,-0.6751933055077315,0,4255,2.3120230566977287,-3.840191683443911e-05,22.22222189800825,0.0
-351.9692297900043,445.3439054821594,1.625,1.625,-0.7376278696501487,-0.6752074687941353,0,4256,2.3120422576559907,3.503586609377789e-15,22.22222189800825,0.0
-352.6444372587984,446.0815333518095,1.625,1.625,-0.7376551494505478,-0.675177665869577,0,4257,2.3120018546632517,8.08059853866319e-05,22.22222189800825,0.0
-353.31958512044315,446.8192157796399,1.625,1.625,-0.7376848798345377,-0.6751451829521586,0,4258,2.311957820180667,7.262979672035158e-06,22.22222189800825,0.0
-353.9947276244957,447.5569031112524,1.625,1.625,-0.7372383835840052,-0.6756327151422163,0,4259,2.312618915146613,-0.0013294538138002444,22.22222189800825,0.0
-354.6708495407792,448.2936914447702,1.625,1.625,-0.7362533735980504,-0.6767059700235322,0,4260,2.3140756653269743,-0.0015840451990912685,22.22222189800825,0.0
-355.3481384275031,449.0294086213539,1.625,1.625,-0.7357171765836983,-0.6772888867239085,0,4261,2.3148676875176797,-4.182551146409058e-14,22.22222189800825,0.0
-356.02542731422704,449.7651257979376,1.625,1.625,-0.73572453471829,-0.6772808937313644,0,4262,2.3148568233529865,2.172832943150283e-05,22.22222189800825,0.0
-356.702700214695,450.50085769049633,1.625,1.625,-0.7357406772521232,-0.6772633578133302,0,4263,2.314832988718106,2.5940940323420856e-05,22.22222189800825,0.0
-357.3799540295489,451.23660715211076,1.625,1.625,-0.682503642020044,-0.730882192031914,0,4264,2.3904099665819407,-0.2803237727669957,22.22222189800825,0.0
-357.8300823047594,451.55361611149164,1.625,1.625,-0.6848609791700658,-0.7286737536169522,0,4265,2.387179757959523,0.26589096492155145,22.22222189800825,0.0
-358.5036514570538,452.29274032099727,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4266,2.3098234480796607,-4.2031831989874305e-14,22.22222189800825,0.0
-359.1772206093483,453.0318645305029,1.625,1.625,-0.7391242095056502,-0.6735691522944379,0,4267,2.3098234480796416,8.030324033851997e-14,22.22222189800825,0.0
-359.8507897616427,453.7709887400086,1.625,1.625,-0.7391242095056502,-0.6735691522944379,0,4268,2.3098234480796416,-8.030324033851997e-14,22.22222189800825,0.0
-360.5243589139372,454.5101129495142,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4269,2.3098234480796607,4.2031831989874305e-14,22.22222189800825,0.0
-361.1979280662316,455.24923715901986,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4270,2.3098234480796607,-4.2031831989874305e-14,22.22222189800825,0.0
-361.8714972185261,455.9883613685255,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4271,2.3098234480796607,4.2031831989874305e-14,22.22222189800825,0.0
-362.5450663708205,456.7274855780311,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4272,2.3098234480796607,-4.2031831989874305e-14,22.22222189800825,0.0
-363.218635523115,457.46660978753675,1.625,1.625,-0.7391242095056502,-0.6735691522944379,0,4273,2.3098234480796416,8.030324033851997e-14,22.22222189800825,0.0
-363.8922046754094,458.20573399704244,1.625,1.625,-0.7391242095056502,-0.6735691522944379,0,4274,2.3098234480796416,-8.030324033851997e-14,22.22222189800825,0.0
-364.5657738277039,458.9448582065481,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4275,2.3098234480796607,4.2031831989874305e-14,22.22222189800825,0.0
-365.2393429799983,459.6839824160537,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4276,2.3098234480796607,-4.2031831989874305e-14,22.22222189800825,0.0
-365.9129121322928,460.42310662555934,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4277,2.3098234480796607,4.2031831989874305e-14,22.22222189800825,0.0
-366.5864812845872,461.162230835065,1.625,1.625,-0.7391242095056643,-0.6735691522944225,0,4278,2.3098234480796207,3.827140834864729e-14,22.22222189800825,0.0
-367.2600504368816,461.90135504457066,1.625,1.625,-0.7391242095056502,-0.6735691522944379,0,4279,2.3098234480796416,-8.030324033851997e-14,22.22222189800825,0.0
-367.9336195891761,462.6404792540763,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4280,2.3098234480796607,4.2031831989874305e-14,22.22222189800825,0.0
-368.6071887414705,463.37960346358193,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4281,2.3098234480796607,-4.2031831989874305e-14,22.22222189800825,0.0
-369.280757893765,464.11872767308756,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4282,2.3098234480796607,4.2031831989874305e-14,22.22222189800825,0.0
-369.9543270460594,464.8578518825932,1.625,1.625,-0.7391242095056502,-0.6735691522944379,0,4283,2.3098234480796416,-3.7604236412297874e-15,22.22222189800825,0.0
-370.6278961983539,465.5969760920989,1.625,1.625,-0.7391242095056502,-0.6735691522944379,0,4284,2.3098234480796416,3.7604236412297874e-15,22.22222189800825,0.0
-371.3014653506483,466.3361003016045,1.625,1.625,-0.7391242095056373,-0.673569152294452,0,4285,2.3098234480796607,-4.2031831989874305e-14,22.22222189800825,0.0
-371.9750345029428,467.07522451111015,1.625,1.625,-0.7389666857052325,-0.6737419664959458,0,4286,2.310057282414567,-0.00046766883904181836,22.22222189800825,0.0
-372.6489489723665,467.814033331607,1.625,1.625,-0.7382218768931509,-0.6745579741403651,0,4287,2.311162094057546,-0.0017419533204707535,22.22222189800825,0.0
-373.3241496647364,468.5516674041817,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4288,2.3120330709156183,0.0,22.22222189800825,0.0
-373.9993503571063,469.28930147675646,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4289,2.3120330709156183,0.0,22.22222189800825,0.0
-374.67455104947624,470.0269355493312,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4290,2.3120330709156183,0.0,22.22222189800825,0.0
-375.34975174184615,470.76456962190593,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4291,2.3120330709156183,0.0,22.22222189800825,0.0
-376.02495243421606,471.50220369448067,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4292,2.3120330709156183,0.0,22.22222189800825,0.0
-376.700153126586,472.2398377670554,1.625,1.625,-0.7376340725747226,-0.6752006923699271,0,4293,2.3120330709156374,-3.841928552125664e-14,22.22222189800825,0.0
-377.3753538189559,472.9774718396301,1.625,1.625,-0.7376340725747226,-0.6752006923699271,0,4294,2.3120330709156374,3.841928552125664e-14,22.22222189800825,0.0
-378.0505545113258,473.7151059122048,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4295,2.312033070915639,-4.1922931056212185e-14,22.22222189800825,0.0
-378.72575520369577,474.45273998477956,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4296,2.312033070915639,4.1922931056212185e-14,22.22222189800825,0.0
-379.4009558960657,475.1903740573543,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4297,2.3120330709156183,0.0,22.22222189800825,0.0
-380.0761565884356,475.928008129929,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4298,2.3120330709156183,0.0,22.22222189800825,0.0
-380.7513572808055,476.66564220250376,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4299,2.3120330709156183,0.0,22.22222189800825,0.0
-381.4265579731754,477.4032762750785,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4300,2.3120330709156183,0.0,22.22222189800825,0.0
-382.10175866554533,478.14091034765323,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4301,2.3120330709156183,0.0,22.22222189800825,0.0
-382.77695935791525,478.87854442022797,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4302,2.3120330709156183,0.0,22.22222189800825,0.0
-383.45216005028516,479.6161784928027,1.625,1.625,-0.7376340725747226,-0.6752006923699271,0,4303,2.3120330709156374,-3.841928552125664e-14,22.22222189800825,0.0
-384.12736074265507,480.3538125653774,1.625,1.625,-0.7376340725747085,-0.6752006923699425,0,4304,2.3120330709156582,-3.503645534957165e-15,22.22222189800825,0.0
-384.80256143502504,481.0914466379521,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4305,2.312033070915639,4.1922931056212185e-14,22.22222189800825,0.0
-385.47776212739495,481.82908071052685,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4306,2.3120330709156183,0.0,22.22222189800825,0.0
-386.15296281976487,482.5667147831016,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4307,2.3120330709156183,0.0,22.22222189800825,0.0
-386.8281635121348,483.3043488556763,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4308,2.3120330709156183,0.0,22.22222189800825,0.0
-387.5033642045047,484.04198292825106,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4309,2.3120330709156183,0.0,22.22222189800825,0.0
-388.1785648968746,484.7796170008258,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4310,2.3120330709156183,0.0,22.22222189800825,0.0
-388.8537655892445,485.51725107340053,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4311,2.3120330709156183,0.0,22.22222189800825,0.0
-389.52896628161443,486.25488514597527,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4312,2.3120330709156183,0.0,22.22222189800825,0.0
-390.20416697398434,486.99251921855,1.625,1.625,-0.7376340725747226,-0.6752006923699271,0,4313,2.3120330709156374,-3.841928552125664e-14,22.22222189800825,0.0
-390.87936766635426,487.7301532911247,1.625,1.625,-0.7376340725747085,-0.6752006923699425,0,4314,2.3120330709156582,-3.503645534957165e-15,22.22222189800825,0.0
-391.5545683587242,488.4677873636994,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4315,2.312033070915639,4.1922931056212185e-14,22.22222189800825,0.0
-392.22976905109414,489.20542143627415,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4316,2.3120330709156183,0.0,22.22222189800825,0.0
-392.90496974346405,489.9430555088489,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4317,2.3120330709156183,0.0,22.22222189800825,0.0
-393.58017043583396,490.6806895814236,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4318,2.3120330709156183,0.0,22.22222189800825,0.0
-394.2553711282039,491.41832365399836,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4319,2.3120330709156183,0.0,22.22222189800825,0.0
-394.9305718205738,492.1559577265731,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4320,2.3120330709156183,0.0,22.22222189800825,0.0
-395.6057725129437,492.8935917991478,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4321,2.3120330709156183,0.0,22.22222189800825,0.0
-396.2809732053136,493.63122587172256,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4322,2.3120330709156183,0.0,22.22222189800825,0.0
-396.9561738976835,494.3688599442973,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4323,2.312033070915639,-4.1922931056212185e-14,22.22222189800825,0.0
-397.6313745900535,495.10649401687203,1.625,1.625,-0.7376340725747085,-0.6752006923699425,0,4324,2.3120330709156582,3.503645534957165e-15,22.22222189800825,0.0
-398.3065752824234,495.8441280894467,1.625,1.625,-0.7376340725747226,-0.6752006923699271,0,4325,2.3120330709156374,3.841928552125664e-14,22.22222189800825,0.0
-398.9817759747933,496.58176216202145,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4326,2.3120330709156183,0.0,22.22222189800825,0.0
-399.65697666716324,497.3193962345962,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4327,2.3120330709156183,0.0,22.22222189800825,0.0
-400.33217735953315,498.0570303071709,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4328,2.3120330709156183,0.0,22.22222189800825,0.0
-401.00737805190306,498.79466437974565,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4329,2.3120330709156183,0.0,22.22222189800825,0.0
-401.682578744273,499.5322984523204,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4330,2.3120330709156183,0.0,22.22222189800825,0.0
-402.3577794366429,500.2699325248951,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4331,2.3120330709156183,0.0,22.22222189800825,0.0
-403.0329801290128,501.00756659746986,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4332,2.3120330709156183,0.0,22.22222189800825,0.0
-403.7081808213827,501.7452006700446,1.625,1.625,-0.7376340725747085,-0.6752006923699425,0,4333,2.3120330709156582,-8.034221657746602e-14,22.22222189800825,0.0
-404.3833815137527,502.4828347426193,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4334,2.312033070915639,1.187010944170849e-13,22.22222189800825,0.0
-405.0585822061226,503.22046881519407,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4335,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-405.7337828984925,503.95810288776875,1.625,1.625,-0.7376340725747226,-0.6752006923699271,0,4336,2.3120330709156374,3.841928552125664e-14,22.22222189800825,0.0
-406.4089835908624,504.6957369603435,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4337,2.3120330709156183,0.0,22.22222189800825,0.0
-407.08418428323233,505.4333710329182,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4338,2.3120330709156183,0.0,22.22222189800825,0.0
-407.75938497560225,506.17100510549295,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4339,2.3120330709156183,0.0,22.22222189800825,0.0
-408.43458566797216,506.9086391780677,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4340,2.3120330709156183,0.0,22.22222189800825,0.0
-409.10978636034207,507.6462732506424,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4341,2.3120330709156183,0.0,22.22222189800825,0.0
-409.784987052712,508.38390732321716,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4342,2.312033070915639,-4.1922931056212185e-14,22.22222189800825,0.0
-410.46018774508195,509.1215413957919,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4343,2.312033070915639,4.1922931056212185e-14,22.22222189800825,0.0
-411.13538843745187,509.85917546836663,1.625,1.625,-0.7376340725747226,-0.6752006923699271,0,4344,2.3120330709156374,-3.841928552125664e-14,22.22222189800825,0.0
-411.8105891298218,510.5968095409413,1.625,1.625,-0.7376340725747226,-0.6752006923699271,0,4345,2.3120330709156374,3.841928552125664e-14,22.22222189800825,0.0
-412.4857898221917,511.33444361351604,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4346,2.3120330709156183,0.0,22.22222189800825,0.0
-413.1609905145616,512.0720776860908,1.625,1.625,-0.7376340725747487,-0.6752006923698985,0,4347,2.3120330709155987,3.835887783962053e-14,22.22222189800825,0.0
-413.8361912069315,512.8097117586656,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4348,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-414.51139189930143,513.5473458312402,1.625,1.625,-0.7376340725747097,-0.6752006923699412,0,4349,2.3120330709156565,0.0,22.22222189800825,0.0
-415.18659259167134,514.2849799038149,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4350,2.3120330709156183,7.677816336087718e-14,22.22222189800825,0.0
-415.86179328404125,515.0226139763897,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4351,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-416.53699397641117,515.7602480489644,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4352,2.312033070915639,3.485523230466055e-14,22.22222189800825,0.0
-417.21219466878114,516.4978821215392,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4353,2.312033070915639,-3.485523230466055e-14,22.22222189800825,0.0
-417.88739536115105,517.2355161941139,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4354,2.3120330709156183,7.677816336087718e-14,22.22222189800825,0.0
-418.56259605352096,517.9731502666887,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4355,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-419.2377967458909,518.7107843392633,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4356,2.3120330709156183,7.677816336087718e-14,22.22222189800825,0.0
-419.9129974382608,519.4484184118381,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4357,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-420.5881981306307,520.1860524844128,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4358,2.3120330709156183,7.677816336087718e-14,22.22222189800825,0.0
-421.2633988230006,520.9236865569876,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4359,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-421.9385995153705,521.6613206295623,1.625,1.625,-0.7376340725746956,-0.6752006923699566,0,4360,2.3120330709156773,-4.1922931056211e-14,22.22222189800825,0.0
-422.6138002077405,522.398954702137,1.625,1.625,-0.7376340725747214,-0.6752006923699284,0,4361,2.312033070915639,1.187010944170849e-13,22.22222189800825,0.0
-423.2890009001104,523.1365887747118,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4362,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-423.9642015924803,523.8742228472864,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4363,2.3120330709156183,7.677816336087718e-14,22.22222189800825,0.0
-424.63940228485023,524.6118569198612,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4364,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-425.31460297722015,525.3494909924359,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4365,2.3120330709156183,7.677816336087718e-14,22.22222189800825,0.0
-425.98980366959006,526.0871250650107,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4366,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-426.66500436196,526.8247591375854,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4367,2.3120330709156183,7.677816336087718e-14,22.22222189800825,0.0
-427.3402050543299,527.5623932101602,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4368,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
-428.0154057466998,528.3000272827348,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4369,2.3120330709156183,7.677816336087718e-14,22.22222189800825,0.0
-428.6906064390697,529.0376613553096,1.625,1.625,-0.7376340725747355,-0.675200692369913,0,4370,2.3120330709156183,-7.677816336087718e-14,22.22222189800825,0.0
